Tempo, Posicao X, Posicao Y, Orientacao
18.120000, 0.623875, 3.569395, 4.814868
18.150000, 0.626756, 3.539534, 4.796018
18.180000, 0.629074, 3.509624, 4.777169
18.210000, 0.630828, 3.479676, 4.758319
18.240000, 0.632017, 3.449700, 4.739469
18.270000, 0.632496, 3.429705, 4.726903
18.300000, 0.632743, 3.399707, 4.708054
18.330000, 0.632424, 3.369709, 4.689204
18.360000, 0.631540, 3.339722, 4.670354
18.390000, 0.630091, 3.309758, 4.651505
18.420000, 0.628078, 3.279826, 4.632655
18.450000, 0.625500, 3.249937, 4.613806
18.480000, 0.622360, 3.220102, 4.594956
18.510000, 0.618658, 3.190332, 4.576107
18.540000, 0.614396, 3.160637, 4.557257
18.570000, 0.609575, 3.131027, 4.538408
18.600000, 0.604196, 3.101514, 4.519558
18.630000, 0.598262, 3.072107, 4.500708
18.660000, 0.591775, 3.042817, 4.481859
18.690000, 0.584737, 3.013655, 4.463009
18.720000, 0.577150, 2.984630, 4.444160
18.750000, 0.569018, 2.955754, 4.425310
18.780000, 0.560343, 2.927036, 4.406461
18.810000, 0.554259, 2.907984, 4.393894
18.840000, 0.544687, 2.879552, 4.375045
18.870000, 0.534580, 2.851306, 4.356195
18.900000, 0.523942, 2.823256, 4.337346
18.930000, 0.512778, 2.795411, 4.318496
18.960000, 0.501090, 2.767782, 4.299646
18.990000, 0.488884, 2.740378, 4.280797
19.020000, 0.476164, 2.713208, 4.261947
19.050000, 0.462934, 2.686284, 4.243098
19.080000, 0.449199, 2.659613, 4.224248
19.110000, 0.434963, 2.633206, 4.205399
19.140000, 0.420232, 2.607072, 4.186549
19.170000, 0.405012, 2.581221, 4.167700
19.200000, 0.389306, 2.555661, 4.148850
19.230000, 0.373122, 2.530401, 4.130000
19.260000, 0.356465, 2.505451, 4.111151
19.290000, 0.339340, 2.480819, 4.092301
19.320000, 0.327667, 2.464580, 4.079735
19.350000, 0.309777, 2.440498, 4.060885
19.380000, 0.291436, 2.416758, 4.042036
19.410000, 0.272651, 2.393368, 4.023186
19.440000, 0.253428, 2.370336, 4.004337
19.470000, 0.233775, 2.347670, 3.985487
19.500000, 0.213698, 2.325379, 3.966638
19.530000, 0.193205, 2.303470, 3.947788
19.560000, 0.172302, 2.281952, 3.928939
19.590000, 0.150997, 2.260831, 3.910089
19.620000, 0.129298, 2.240115, 3.891239
19.650000, 0.107213, 2.219813, 3.872390
19.680000, 0.084748, 2.199930, 3.853540
19.710000, 0.061913, 2.180474, 3.834691
19.740000, 0.038715, 2.161452, 3.815841
19.770000, 0.015163, 2.142870, 3.796992
19.800000, -0.008735, 2.124736, 3.778142
19.830000, -0.024855, 2.112898, 3.765576
19.860000, -0.049311, 2.095524, 3.746726
19.890000, -0.074091, 2.078613, 3.727877
19.920000, -0.099184, 2.062173, 3.709027
19.950000, -0.124583, 2.046208, 3.690178
19.980000, -0.150278, 2.030725, 3.671328
